video_id,video_path,event_index,event_name,frame_index,pose_backend,pose_detected,trail_elbow_angle,lead_elbow_angle,shoulder_tilt,hip_tilt,spine_tilt,missing_features,failure_reason
679,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\679.mp4,1,Toe-up,125,mediapipe,True,169.1493540402978,170.07435526090967,166.90905162641656,-179.19320424989823,5.468116678664279,,
679,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\679.mp4,2,Mid-backswing,151,mediapipe,True,,144.42405835042368,153.85631775231454,179.78151559073592,6.34496632470033,trail_elbow_angle,missing_features:trail_elbow_angle
679,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\679.mp4,3,Top,182,mediapipe,True,149.17723575160213,106.15785880966038,-179.10367140328586,-178.3226702415234,5.1266113728426,,
679,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\679.mp4,4,Mid-downswing,196,mediapipe,True,104.54144477049928,150.69396646898636,-176.90630769184187,179.61176760296684,1.296061944379501,,
679,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\679.mp4,5,Impact,208,mediapipe,True,146.74094679270772,,-167.4768226410059,174.9829768307053,7.178380577361742,lead_elbow_angle,missing_features:lead_elbow_angle
679,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\679.mp4,6,Mid-follow-through,217,mediapipe,True,160.20028692863175,155.5079981945933,-145.58389971551554,-179.96655702337475,10.73354307613917,,
679,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\679.mp4,7,Finish,280,mediapipe,True,64.06174878643684,,-163.28261241781436,173.12293365049035,3.0329172597477476,lead_elbow_angle,missing_features:lead_elbow_angle
682,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\682.mp4,0,Address,163,mediapipe,True,175.02394908847089,177.75656315715798,-167.84719905618863,-173.70823185459705,3.2460052889853,,
682,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\682.mp4,1,Toe-up,177,mediapipe,True,175.12709273249138,174.84642708495343,162.22762460221765,179.7976598183718,5.742014186955956,,
682,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\682.mp4,2,Mid-backswing,183,mediapipe,True,155.63539011645,157.59326810426663,160.66790649689148,179.0634369625786,7.4420078415672695,,
682,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\682.mp4,3,Top,194,mediapipe,True,,97.01741505242131,-162.16159095150505,-175.65278017092217,10.151748362547416,trail_elbow_angle,missing_features:trail_elbow_angle
682,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\682.mp4,4,Mid-downswing,199,mediapipe,True,,140.29919899955925,174.38664937810734,-176.33424082731693,14.882461446165538,trail_elbow_angle,missing_features:trail_elbow_angle
682,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\682.mp4,5,Impact,202,mediapipe,True,159.0057926526037,171.82381845261582,-143.0238780803847,-169.69292487170304,30.003434941884116,,
682,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\682.mp4,6,Mid-follow-through,204,mediapipe,True,172.5632998989056,176.29067162345933,-119.89883346523364,-162.69319281309734,32.3203786103958,,
682,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\682.mp4,7,Finish,221,mediapipe,True,85.0980724915418,,-162.71617153684804,-174.64267722021273,17.46141397279705,lead_elbow_angle,missing_features:lead_elbow_angle
683,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\683.mp4,0,Address,88,mediapipe,True,175.97307308210048,179.90027120286416,-166.8486911854276,-176.0913458150613,3.8550080381812797,,
683,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\683.mp4,1,Toe-up,143,mediapipe,True,170.6538502219909,176.10605736575013,163.59905845689792,178.43567230774693,5.356586584119585,,
683,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\683.mp4,2,Mid-backswing,167,mediapipe,True,,157.6803421453991,154.19502582107853,178.44048315023647,7.561246142466658,trail_elbow_angle,missing_features:trail_elbow_angle
683,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\683.mp4,3,Top,212,mediapipe,True,,99.09679717824127,-171.3296212565943,-176.51805447783298,9.317426778828233,trail_elbow_angle,missing_features:trail_elbow_angle
683,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\683.mp4,4,Mid-downswing,230,mediapipe,True,,125.31383407168211,169.7145633604482,-177.1139529300317,15.904417795502317,trail_elbow_angle,missing_features:trail_elbow_angle
683,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\683.mp4,5,Impact,243,mediapipe,True,158.169757976147,173.76060205996822,-148.5761077073624,-171.91424746318177,29.696350917041734,,
683,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\683.mp4,6,Mid-follow-through,250,mediapipe,True,169.37271378891228,177.44037111811758,-128.57501321963284,-164.03373258750267,32.893312886241326,,
683,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\683.mp4,7,Finish,310,mediapipe,True,93.70745928632708,,-157.48554848355815,-173.16474898154019,19.27828184697228,lead_elbow_angle,missing_features:lead_elbow_angle
701,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\701.mp4,0,Address,225,mediapipe,True,171.6595778281823,178.7998585397346,-168.3219054309991,179.88565775382807,2.039676709836472,,
701,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\701.mp4,1,Toe-up,236,mediapipe,True,159.39028932854328,175.34413727706365,166.65946946809274,178.58825792402814,5.716801078776717,,
701,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\701.mp4,2,Mid-backswing,241,mediapipe,True,,140.17570561361666,154.15786939693137,177.57831625892968,3.4675210221269297,trail_elbow_angle,missing_features:trail_elbow_angle
701,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\701.mp4,3,Top,248,mediapipe,True,137.29259887246877,146.57769448625297,167.31735885784593,-178.32092925966293,1.56422117837854,,
701,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\701.mp4,4,Mid-downswing,251,mediapipe,True,137.15112271722657,167.79714965192304,-179.07736492205532,-179.12262677842938,6.912847043181326,,
701,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\701.mp4,5,Impact,255,mediapipe,True,173.73485832127773,,-112.73874663629037,-162.12407249021248,22.99591474732106,lead_elbow_angle,missing_features:lead_elbow_angle
701,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\701.mp4,6,Mid-follow-through,257,mediapipe,True,170.24585877409476,144.20236673418023,-123.00239202730269,-172.46087884862547,20.84503027965205,,
701,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\701.mp4,7,Finish,271,mediapipe,True,38.900457077150875,,-175.6764600638383,177.8393654717849,7.016464255383133,lead_elbow_angle,missing_features:lead_elbow_angle
702,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\702.mp4,0,Address,53,mediapipe,True,174.87885156746674,177.29099701276618,-169.2261115040546,179.0934557003592,1.7032970264755942,,
702,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\702.mp4,1,Toe-up,93,mediapipe,True,168.63570511163053,169.39568127376836,170.35581247744577,-177.78791449387737,5.75323120011216,,
702,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\702.mp4,2,Mid-backswing,113,mediapipe,True,,150.43392406100844,153.55261242029073,176.8042321944302,2.940759124898402,trail_elbow_angle,missing_features:trail_elbow_angle
702,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\702.mp4,3,Top,140,mediapipe,True,116.36500935108825,168.18854303732704,166.96538784853806,-178.49895257076605,1.3969781104250836,,
702,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\702.mp4,4,Mid-downswing,152,mediapipe,True,,158.9005010677559,161.8123835083142,178.6181936569864,2.1465642294895964,trail_elbow_angle,missing_features:trail_elbow_angle
702,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\702.mp4,5,Impact,167,mediapipe,False,,,,,,trail_elbow_angle|lead_elbow_angle|shoulder_tilt|hip_tilt|spine_tilt,pose_not_detected
702,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\702.mp4,6,Mid-follow-through,176,mediapipe,True,174.31015136909028,161.61868097771855,-126.42941469242245,-171.27446823826054,20.45337437672125,,
702,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\702.mp4,7,Finish,230,mediapipe,True,167.46293010439442,,18.405822172252694,-179.54496968523986,6.3121640762462,lead_elbow_angle,missing_features:lead_elbow_angle
704,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\704.mp4,0,Address,46,mediapipe,True,166.1349458640854,171.86806303256742,-173.8993234637996,-177.765495121359,1.8677205882800596,,
704,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\704.mp4,1,Toe-up,102,mediapipe,True,168.88094566805293,172.7106465502357,164.55602539826197,177.9466369705129,4.909010442029828,,
704,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\704.mp4,2,Mid-backswing,126,mediapipe,True,164.0306690685588,152.87001711248416,156.17787825680622,177.52873488892862,8.173600782210196,,
704,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\704.mp4,3,Top,159,mediapipe,True,,78.6536680688132,171.34262563219545,178.77185042613203,5.962326144426725,trail_elbow_angle,missing_features:trail_elbow_angle
704,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\704.mp4,4,Mid-downswing,181,mediapipe,True,,140.9830707169101,177.79204460570614,-176.67644962433812,8.072986062633447,trail_elbow_angle,missing_features:trail_elbow_angle
704,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\704.mp4,5,Impact,194,mediapipe,True,142.29583514581012,172.2049230553575,-151.01211830072558,-170.0304170700949,16.06493650488455,,
704,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\704.mp4,6,Mid-follow-through,202,mediapipe,True,146.75143180777312,164.5679906992189,-142.03446392198896,-173.050014883747,15.996486113360024,,
704,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\704.mp4,7,Finish,264,mediapipe,True,,,16.57773403526203,-22.698362161359007,8.08997573287759,trail_elbow_angle|lead_elbow_angle,missing_features:trail_elbow_angle|lead_elbow_angle
731,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\731.mp4,0,Address,240,mediapipe,True,172.98420275030426,168.74206584050577,-167.87361649001735,-174.92744761615623,1.3693790765625848,,
731,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\731.mp4,1,Toe-up,252,mediapipe,True,172.50181980187077,172.87747995952296,159.92086829735595,178.89160005012718,4.02369241959204,,
731,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\731.mp4,2,Mid-backswing,257,mediapipe,True,160.8507415917667,146.88704356484527,158.78990759645706,-179.69908205506925,3.511272844558783,,
731,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\731.mp4,3,Top,264,mediapipe,True,,160.5816272170524,170.09487613245318,-176.98006992506967,5.476580586017795,trail_elbow_angle,missing_features:trail_elbow_angle
731,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\731.mp4,4,Mid-downswing,268,mediapipe,True,113.82566110154177,148.068986605092,-168.9318036976922,-173.86579641301302,8.435583830903566,,
731,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\731.mp4,5,Impact,272,mediapipe,True,171.08372806855726,173.99916104382476,-144.54278442072822,-169.73682382386014,17.57901045752541,,
731,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\731.mp4,6,Mid-follow-through,274,mediapipe,True,150.12403772475867,,-130.21112981617398,-171.8836017053018,16.99929702930414,lead_elbow_angle,missing_features:lead_elbow_angle
731,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\731.mp4,7,Finish,288,mediapipe,True,107.7688807662065,116.01504296480208,155.6383715727039,168.16122111409987,4.215666890260532,,
732,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\732.mp4,0,Address,46,mediapipe,True,171.9494730775897,172.09480835094553,-168.26823353604757,-173.13981244027346,1.2978830540378208,,
732,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\732.mp4,1,Toe-up,94,mediapipe,True,,172.1560619522359,-11.681333650012462,-0.636384219845646,1.3245835893261888,trail_elbow_angle,missing_features:trail_elbow_angle
732,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\732.mp4,2,Mid-backswing,114,mediapipe,True,165.06740026342285,157.657835687741,143.06270920557125,177.39541702694316,3.908382612593362,,
732,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\732.mp4,3,Top,144,mediapipe,True,147.39680704105592,177.80631059770002,165.65055502681417,-178.79109684743798,5.388703494993456,,
732,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\732.mp4,4,Mid-downswing,159,mediapipe,True,117.89909497876371,142.51233435792213,-179.2941678755686,-176.0199161498854,6.779275738306975,,
732,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\732.mp4,5,Impact,173,mediapipe,True,157.80789619255293,179.91206934888007,-155.06284159141967,-168.9930727953116,16.18186648213282,,
732,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\732.mp4,6,Mid-follow-through,183,mediapipe,True,164.28552653821518,158.01710684485343,-140.4807609142497,-171.93132752918672,17.6148867045874,,
732,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\732.mp4,7,Finish,240,mediapipe,True,83.84175368611459,,-174.16358989529743,-177.65939311141736,5.0984732592933035,lead_elbow_angle,missing_features:lead_elbow_angle
747,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\747.mp4,0,Address,44,mediapipe,True,174.56064546570283,179.11192299175883,-168.43610708669223,-175.97444896763037,1.7085505034360675,,
747,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\747.mp4,1,Toe-up,54,mediapipe,True,167.49854375591488,168.84416227274826,169.55333390409575,179.6173464238549,7.266260514907884,,
747,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\747.mp4,2,Mid-backswing,60,mediapipe,True,157.29523893896388,142.36042979285472,171.01576420753108,-179.68127149845083,6.75659442239692,,
747,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\747.mp4,3,Top,65,mediapipe,True,127.28421447961667,113.04360988716421,-178.11712383129296,-174.93506111340272,12.85006476925909,,
747,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\747.mp4,4,Mid-downswing,67,mediapipe,True,120.38497661026634,141.61330766240593,-175.79976163680504,-178.66106981015616,12.95311512293379,,
747,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\747.mp4,5,Impact,71,mediapipe,True,164.1058389835555,177.62165784559173,-145.2741265936019,-174.44674868142306,24.822893250796792,,
747,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\747.mp4,6,Mid-follow-through,73,mediapipe,True,150.99403488069447,173.7347102603255,-125.96943930091217,-165.22309530642923,25.779400234266525,,
747,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\747.mp4,7,Finish,88,mediapipe,True,149.62362784253452,,13.221349938160788,-12.978938244248804,8.095535317872615,lead_elbow_angle,missing_features:lead_elbow_angle
748,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\748.mp4,0,Address,32,mediapipe,True,170.6847555908975,177.5545147986406,-166.1708513897575,-176.63232484134556,1.5381309567835877,,
748,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\748.mp4,1,Toe-up,73,mediapipe,True,161.21170100763945,174.3093687057181,167.6194187887987,-179.0971070708871,7.359042142331315,,
748,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\748.mp4,2,Mid-backswing,95,mediapipe,True,173.20776996739608,147.04884832753362,166.44436923742336,179.60336763846544,7.1297078888240595,,
748,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\748.mp4,3,Top,115,mediapipe,True,130.3953071595371,120.0808047708314,173.48124422360814,-176.03129398030356,12.200564176373087,,
748,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\748.mp4,4,Mid-downswing,124,mediapipe,True,115.38799555729034,136.3856292605239,-173.7738649400327,-178.16685402405474,12.681204725831282,,
748,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\748.mp4,5,Impact,139,mediapipe,True,165.18467560014608,176.0383122723725,-146.721164264261,-173.9910247803043,23.695988715568863,,
748,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\748.mp4,6,Mid-follow-through,148,mediapipe,True,154.83976845163502,175.04482830268338,-128.06111955338199,-166.81509436676495,26.184489030324592,,
748,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\748.mp4,7,Finish,204,mediapipe,True,163.11090474648452,59.479675879758055,11.360165743661067,-22.51469655893002,10.212976006670564,,
755,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\755.mp4,0,Address,98,mediapipe,True,165.83123611254805,177.75320302312443,-166.69806846866177,-171.6549852634819,1.350670486099984,,
755,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\755.mp4,1,Toe-up,109,mediapipe,True,165.06348385486854,173.15960280963878,163.40050309641057,178.51731821426105,5.871150440655045,,
755,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\755.mp4,2,Mid-backswing,115,mediapipe,True,165.75078578716682,110.77934111136236,160.68676070304164,177.54977475814277,3.413491805732024,,
755,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\755.mp4,3,Top,121,mediapipe,True,155.08861914877983,132.6170380806684,167.64354741568167,178.935167812497,8.371560686994718,,
755,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\755.mp4,4,Mid-downswing,123,mediapipe,True,,162.36283285639246,-173.8882810143429,-175.15336371851032,13.407289166680975,trail_elbow_angle,missing_features:trail_elbow_angle
755,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\755.mp4,5,Impact,126,mediapipe,True,150.02914826218202,178.77873848283915,-125.96814515165757,-163.43789620753822,31.841477789264847,,
755,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\755.mp4,6,Mid-follow-through,128,mediapipe,True,159.6952766938779,171.25607970467814,-105.3407198679419,-155.78798118278326,29.034832366467644,,
755,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\755.mp4,7,Finish,139,mediapipe,True,,,150.64116017204782,-161.19827399992204,14.37015310364236,trail_elbow_angle|lead_elbow_angle,missing_features:trail_elbow_angle|lead_elbow_angle
756,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\756.mp4,0,Address,70,mediapipe,True,154.2159970832408,176.01364036376748,-166.68370424455586,-173.48922668118044,-0.5721039528741534,,
756,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\756.mp4,1,Toe-up,84,mediapipe,True,168.44257015394166,157.574300781583,169.37830560557586,179.85562261994275,3.6559388780712396,,
756,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\756.mp4,2,Mid-backswing,90,mediapipe,True,,139.27363430271575,165.7963395755085,178.69508594957065,-0.858818477607992,trail_elbow_angle,missing_features:trail_elbow_angle
756,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\756.mp4,3,Top,95,mediapipe,True,149.5907073043657,134.94780664902197,162.54994294475802,177.40885184433316,2.725501861918801,,
756,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\756.mp4,4,Mid-downswing,98,mediapipe,True,57.35867207966066,134.12767378181928,-168.0789206803552,-174.4855354809194,11.53582345627762,,
756,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\756.mp4,5,Impact,101,mediapipe,True,144.95832604586522,171.80546238594968,-139.99178771749453,-169.7209016024758,24.97813058939054,,
756,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\756.mp4,6,Mid-follow-through,103,mediapipe,True,150.20713498859712,166.13714441097616,-132.94320109384643,-162.38673892724165,24.862886234327185,,
756,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\756.mp4,7,Finish,113,mediapipe,True,131.47867441738256,111.90484230810938,-170.8751129262562,-174.10463242345097,13.196416334421219,,
757,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\757.mp4,0,Address,42,mediapipe,True,165.7446400260425,176.87400993222846,-166.51994032022415,-170.51492327896003,2.0195291015657735,,
757,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\757.mp4,1,Toe-up,85,mediapipe,True,161.9541160813816,167.4696777839035,165.91168166534686,179.54920518902543,5.653917277418316,,
757,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\757.mp4,2,Mid-backswing,110,mediapipe,True,,153.7257120930389,156.91859182548882,176.40099625213693,3.3374919433137173,trail_elbow_angle,missing_features:trail_elbow_angle
757,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\757.mp4,3,Top,131,mediapipe,True,158.7669712764503,133.64911398033163,150.50416606405653,174.858248075874,7.362138108452874,,
757,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\757.mp4,4,Mid-downswing,140,mediapipe,True,125.24870022089313,123.83623247339864,176.0067946113202,-178.92594238490145,8.731193333583153,,
757,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\757.mp4,5,Impact,152,mediapipe,True,154.92239605279414,178.78149868467762,-142.41747063772547,-165.57294243607484,25.824596834516385,,
757,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\757.mp4,6,Mid-follow-through,161,mediapipe,True,161.60833019812296,175.13362334961766,-112.61412943541863,-159.4380122340257,28.883492405360137,,
757,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\757.mp4,7,Finish,204,mediapipe,True,,,156.2508634902027,-171.9134935660118,16.517582457075346,trail_elbow_angle|lead_elbow_angle,missing_features:trail_elbow_angle|lead_elbow_angle
758,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\758.mp4,0,Address,31,mediapipe,True,159.69694478779826,174.20716546601074,-167.1317042465046,-173.68926840708164,-0.3674891172267386,,
758,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\758.mp4,1,Toe-up,84,mediapipe,True,172.2479936802672,165.1847413529917,173.86369098529383,-178.11452374235324,4.148336379239441,,
758,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\758.mp4,2,Mid-backswing,109,mediapipe,True,126.56350454465083,145.78468938560823,167.733816340543,179.49970169164982,-0.3577925062571983,,
758,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\758.mp4,3,Top,129,mediapipe,True,138.2829747782882,128.5042637853644,157.56329575715765,176.0752211536168,0.4318542651759594,,
758,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\758.mp4,4,Mid-downswing,139,mediapipe,True,,141.38807618735578,-176.71120004826642,-178.64450996652891,5.955471598248001,trail_elbow_angle,missing_features:trail_elbow_angle
758,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\758.mp4,5,Impact,152,mediapipe,True,142.0981519285919,170.1187177405027,-147.7627634155143,-168.97943792287748,23.503247519813563,,
758,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\758.mp4,6,Mid-follow-through,160,mediapipe,True,156.87248187079885,175.86278430317213,-118.59510411064552,-165.60160723589843,24.40592887114983,,
758,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\758.mp4,7,Finish,200,mediapipe,True,,,-173.33950181244992,-174.2549652493145,15.458114982257143,trail_elbow_angle|lead_elbow_angle,missing_features:trail_elbow_angle|lead_elbow_angle
763,C:\Users\zzang\Desktop\workspace\Python\golf\src\golfdb-master\learning_video\golfdb_720p_slice\763.mp4,0,Address,155,mediapipe,True,168.43731747761672,169.17028266558782,-167.27260138026236,-177.19599225999633,2.5555116532203055,,
